user_id,sign_up_date,gender,marital_status,children_status,home_country,home_city,home_airport,destination,destination_airport,page_clicks,base_fare_usd,home_airport_lat,home_airport_lon,destination_airport_lat,destination_airport_lon,check_in_time,check_out_time,age,avg_session_length,num_sessions,total_flights_booked,total_hotels_booked,total_return_flights_booked,total_checked_bags,cancellations,total_flight_discounts,total_hotel_discounts,total_rooms_booked,Avg_checked_bags,Avg_flight_discount_amount,Avg_base_fare,Avg_hotel_discount_amount,Avg_page_clicks,cancellations_ratio,Avg_flights_booked,Avg_hotels_booked,length_of_stay,flight_distance_km,dollars_saved,ADS,scaled_ADS,discount_flight_proportion,scaled_distance,ADS_per_km,bargain_hunter_index,Clusters,Perks,free_checked_bags_index,free_checked_bags,free_hotel_meals_index,free_hotel_meals,no_cancellation_fee_index,no_cancellation_fee,one_night_free_hotel_index,one_night_free_hotel,Exclusive_Discount,min_rank,preferred_perk
353271,07/10/2022,F,Unmarried,Has children,usa,milwaukee,MKE,new york,JFK,84,408.4,42.947,-87.896,40.64,-73.779,22/03/2023 10:29,22/03/2023 11:00,26,1.3,8,1,1,1,0,0,1,1,2,0,0.166666667,408.4,1,84,0,1,1,0,1196.555079,408.4,408.4,0.017600287,0,0.074286356,0.001615811,409.8666667,1,['One night free hotel with flight'],1196.555079,1642,3,2128,84,2099,1,2285,1428,1428,Exclusive Discount
353694,07/10/2022,F,Unmarried,Has children,usa,new york,LGA,memphis,MEM,100,252.15,40.777,-73.872,41.786,-87.752,11/07/2023 11:56,16/07/2023 11:00,40,1.5,8,2,2,1,1,0,3,0,3,1,0.5,252.15,0,100,0,2,2,4,1163.951204,756.45,756.45,0.032599747,0,0.072238617,0.003077688,757.95,1,['One night free hotel with flight'],1164.951204,1676,9,638,100,1621,6,649,854,638,Free Hotel Meals
354050,07/10/2022,F,Unmarried,Has no children,usa,detroit,DET,san jose,SJI,172,671.1,42.409,-83.01,37.362,-81.688,13/07/2023 15:10,17/07/2023 11:00,50,2.7,8,5,5,4,1,0,1,1,6,1,0.166666667,671.1,1,172,0,5,5,3,572.4017514,671.1,671.1,0.028921529,0,0.035085383,0.005621793,673.9666667,0,['Free checked bags'],573.4017514,1797,14,416,172,451,8,486,1098,416,Free Hotel Meals
354260,07/10/2022,F,Unmarried,Has no children,usa,providence,PVD,houston,IAH,116,724.16,41.724,-71.428,36.776,-95.159,31/01/2023 12:08,03/02/2023 11:00,49,1.8,8,2,1,2,2,0,2,0,1,2,0.333333333,724.16,0,116,0,2,1,2,2108.667198,1448.32,1448.32,0.062416374,0,0.131573054,0.003235277,1450.12,1,['One night free hotel with flight'],2110.667198,1067,4,1902,116,1101,4,1153,355,355,Exclusive Discount
354311,08/10/2022,F,Married,Has no children,usa,tucson,DMA,new york,YIP,98,593.15,32.166,-110.883,42.409,-73.779,18/03/2023 15:16,22/03/2023 11:00,46,1.5,8,2,1,2,1,0,1,0,1,1,0.166666667,593.15,0,98,0,2,1,3,3442.651384,593.15,593.15,0.025562218,0,0.215356118,0.000809508,594.65,1,['One night free hotel with flight'],3443.651384,428,5,1566,98,1691,5,842,1118,428,Free Checked Bags
354950,08/10/2022,M,Married,Has no children,usa,amarillo,AMA,ottawa,YOW,100,460.54,35.219,-101.706,45.323,-75.669,02/02/2023 15:04,09/02/2023 11:00,53,1.6,8,1,1,1,1,0,0,1,1,1,0,460.54,1,100,0,1,1,6,2463.055931,0,0,0,0,0.153831019,0,1.6,1,['One night free hotel with flight'],2464.055931,831,8,796,100,1622,7,510,2175,510,One Night Free Hotel
356046,09/10/2022,F,Unmarried,Has no children,canada,ottawa,YOW,phoenix,YHM,101,625.51,45.323,-75.669,43.173,-79.935,11/03/2023 09:31,14/03/2023 11:00,34,1.6,8,2,2,2,0,0,1,1,3,0,0.166666667,625.51,1,101,0,2,2,3,415.3750608,625.51,625.51,0.026956795,0,0.025223065,0.007288703,627.2766667,1,['One night free hotel with flight'],415.3750608,2276,8,797,101,1589,5,843,1070,797,Free Hotel Meals
357737,10/10/2022,F,Married,Has children,usa,san diego,SAN,san jose,SJI,419,677.24,32.733,-117.189,40.64,-73.779,05/07/2023 11:00,12/07/2023 11:00,41,18.4,8,5,6,5,2,1,1,4,6,2,0.166666667,677.24,4,419,1,5,6,7,3927.972996,677.24,677.24,0.029186136,0,0.245837537,0.00080967,696.3066667,2,['No cancellation fee'],3929.972996,102,19,52,420,63,12,73,362,52,Free Hotel Meals
359072,11/10/2022,F,Married,Has children,canada,montreal,YUL,quebec,YQB,318,328.66,45.468,-73.741,46.788,-71.398,07/05/2023 15:40,09/05/2023 11:00,51,16.4,8,4,4,4,1,1,3,1,4,1,0.5,328.66,1,318,1,4,4,1,232.6736192,985.98,985.98,0.042491505,0,0.013748201,0.021078324,1002.88,2,['No cancellation fee'],233.6736192,432,9,314,319,218,5,329,299,218,No Cancellation Fee
359080,11/10/2022,F,Married,Has no children,usa,new york,JFK,toronto,YYC,126,3771.35,40.64,-73.779,51.114,55.364,01/05/2023 13:43,03/05/2023 11:00,42,2,8,4,2,4,4,0,1,1,2,4,0.166666667,3771.35,1,126,0,4,2,1,8683.934914,3771.35,3771.35,0.162528993,0,0.544543524,0.002035533,3773.516667,0,['Free checked bags'],8687.934914,16,5,2035,126,1519,5,1289,39,16,Free Checked Bags
359653,12/10/2022,M,Unmarried,Has no children,canada,victoria,YYJ,los angeles,LSQ,127,465.41,48.647,-123.426,33.942,-97.362,14/02/2023 21:29,16/02/2023 11:00,55,2,8,2,2,2,2,0,1,2,2,2,0.166666667,465.41,2,127,0,2,2,1,2700.471917,465.41,465.41,0.020057173,0,0.168742319,0.000810635,467.7433333,1,['One night free hotel with flight'],2702.471917,714,5,1567,127,771,3,1569,1325,714,Free Checked Bags
361459,13/10/2022,F,Married,Has children,usa,houston,EFD,new york,JFK,59,393.91,29.607,-95.159,40.64,-73.779,22/01/2023 19:51,24/01/2023 11:00,41,0.9,8,1,1,1,1,0,0,2,1,1,0,393.91,2,59,0,1,1,1,2289.597003,0,0,0,0,0.142936647,0,0.9,1,['One night free hotel with flight'],2290.597003,921,3,2129,59,2379,2,1999,2392,921,Free Checked Bags
361759,13/10/2022,F,Married,Has no children,canada,winnipeg,YWG,san francisco,SFO,139,486.71,49.91,-97.234,39.872,-75.241,30/04/2023 11:33,30/04/2023 11:00,53,1.9,9,4,3,4,2,0,3,2,3,2,0.5,486.71,2,139,0,4,3,-1,2049.018177,1460.13,1460.13,0.062925334,0,0.127826699,0.003357251,1463.03,0,['Free checked bags'],2051.018177,923,5,2036,139,1171,3,1936,432,432,Exclusive Discount
363535,14/10/2022,F,Unmarried,Has no children,usa,charlotte,CLT,phoenix,YUL,248,484.84,35.214,-80.943,45.517,-73.417,22/06/2023 11:38,22/06/2023 11:00,31,14.2,8,4,4,3,3,1,4,1,5,3,0.666666667,484.84,1,248,1,4,4,-1,1309.707321,1939.36,1939.36,0.08357809,0,0.081393069,0.007003012,1954.226667,2,['No cancellation fee'],1312.707321,295,8,345,249,348,3,427,155,155,Exclusive Discount
365825,16/10/2022,F,Unmarried,Has no children,usa,los angeles,LAX,las vegas,LAS,355,64.63,33.942,-118.408,36.08,-115.152,19/06/2023 17:28,30/06/2023 11:00,45,17.4,8,2,3,1,1,1,2,1,5,1,0.333333333,64.63,1,355,1,2,3,10,380.0231745,129.26,129.26,0.005570551,0,0.023002731,0.001651576,146.9933333,2,['No cancellation fee'],381.0231745,420,18,64,356,157,12,74,440,64,Free Hotel Meals
372970,21/10/2022,F,Unmarried,Has no children,usa,charlotte,CLT,vancouver,YVR,100,714.2,35.214,-80.943,49.195,-122.597,29/05/2023 20:41,31/05/2023 11:00,34,1.6,8,2,2,2,1,0,2,2,2,1,0.333333333,714.2,2,100,0,2,2,1,3707.622982,1428.4,1428.4,0.061557907,0,0.231998093,0.001809586,1430.666667,1,['One night free hotel with flight'],3708.622982,317,5,1568,100,1623,3,1570,373,317,Free Checked Bags
373489,21/10/2022,F,Married,Has children,usa,wichita,ICT,osaka,ITM,118,5801.041898,37.65,-97.433,34.785,135.438,09/02/2024 23:51,22/02/2024 11:00,37,1.6,9,1,1,1,3,0,3,4,2,3,0.5,5801.041898,4,118,0,1,1,12,10288.13999,17403.12569,17403.12569,0.75,0,0.645298254,0.007926484,17406.72569,3,['Free hotel meals'],10291.13999,65,15,49,118,105,13,40,13,13,Exclusive Discount
374331,22/10/2022,M,Unmarried,Has no children,usa,milwaukee,MKE,dallas,DAL,338,236.26,42.947,-87.896,32.847,-96.852,21/01/2023 11:00,02/02/2023 11:00,42,17.2,8,2,2,2,2,1,4,2,2,2,0.666666667,236.26,2,338,1,2,2,12,1368.888156,945.04,945.04,0.040727167,0,0.085110018,0.003263498,963.5733333,2,['No cancellation fee'],1370.888156,286,16,93,339,187,14,48,313,48,One Night Free Hotel
375729,23/10/2022,F,Unmarried,Has no children,usa,atlanta,ATL,toronto,YKZ,142,560.37,33.64,-84.427,43.862,-73.779,19/07/2023 16:31,21/07/2023 11:00,53,2.2,8,3,3,3,1,0,3,2,3,1,0.5,560.37,2,142,0,3,3,1,1461.830057,1681.11,1681.11,0.072448623,0,0.090947386,0.00543275,1684.31,0,['Free checked bags'],1462.830057,1167,7,1793,142,1083,4,1666,316,316,Exclusive Discount
375751,23/10/2022,F,Married,Has no children,usa,cleveland,CLE,philadelphia,PNE,192,308.82,41.412,-81.85,39.872,-75.241,07/03/2023 15:43,11/03/2023 11:00,50,2.9,8,3,2,3,1,0,0,1,2,1,0,308.82,1,192,0,3,2,3,583.1516479,0,0,0,0,0.035760548,0,2.9,1,['One night free hotel with flight'],584.1516479,2077,7,1024,192,72,6,650,1901,72,No Cancellation Fee
376159,23/10/2022,F,Unmarried,Has no children,usa,long beach,LGB,houston,IAH,102,367.24,33.818,-118.151,29.607,-95.159,22/05/2023 11:00,26/05/2023 11:00,42,1.6,8,1,2,1,1,0,0,0,2,1,0,367.24,0,102,0,1,2,4,2219.702042,0,0,0,0,0.138546779,0,1.6,1,['One night free hotel with flight'],2220.702042,998,8,798,102,1553,5,844,2176,798,Free Hotel Meals
377411,24/10/2022,F,Married,Has no children,canada,montreal,YMX,new york,LGA,118,915.54,45.68,-74.039,40.64,-73.779,24/03/2023 14:12,28/03/2023 11:00,38,1.8,8,2,2,2,0,0,3,1,3,0,0.5,915.54,1,118,0,2,2,3,560.8181463,2746.62,2746.62,0.11836753,0,0.034357856,0.02349559,2748.92,1,['One night free hotel with flight'],560.8181463,2128,8,799,118,1037,5,845,86,86,Exclusive Discount
378565,25/10/2022,F,Married,Has children,usa,nashville,BNA,san diego,SAT,136,492.74,36.124,-86.678,32.699,-98.279,03/07/2023 16:31,05/07/2023 11:00,40,2.1,8,2,5,2,1,0,4,0,6,1,0.666666667,492.74,0,136,0,2,5,1,1129.411177,1970.96,1970.96,0.084939914,0,0.070069274,0.008267306,1973.06,0,['Free checked bags'],1130.411177,1415,12,666,136,1253,3,1937,255,255,Exclusive Discount
379543,25/10/2022,F,Married,Has no children,usa,san jose,SJC,san diego,NZY,104,608.31,37.362,-121.929,32.699,-81.688,14/06/2023 17:57,16/06/2023 11:00,56,1.6,8,3,3,3,1,0,1,1,3,1,0.166666667,608.31,1,104,0,3,3,1,3672.656325,608.31,608.31,0.026215549,0,0.229801955,0.00077801,610.0766667,0,['Free checked bags'],3673.656325,298,7,1794,104,1958,4,1667,1189,298,Free Checked Bags
380434,26/10/2022,F,Married,Has children,usa,oklahoma city,TIK,tucson,YYZ,114,476.15,35.415,-97.386,47.53,-79.37,23/06/2023 21:04,26/06/2023 11:00,50,1.7,8,3,3,3,1,0,2,1,3,1,0.333333333,476.15,1,114,0,3,3,2,2007.850685,952.3,952.3,0.041040041,0,0.125241107,0.002234811,954.3333333,0,['Free checked bags'],2008.850685,948,8,1563,114,1799,5,1290,801,801,Exclusive Discount
380436,26/10/2022,F,Unmarried,Has no children,usa,new york,LGA,toronto,YZD,107,113.25,40.777,-73.872,43.862,-79.37,28/01/2023 15:42,02/02/2023 11:00,44,1.7,8,1,1,1,1,0,0,2,1,1,0,113.25,2,107,0,1,1,4,567.2430413,0,0,0,0,0.034761382,0,1.7,1,['One night free hotel with flight'],568.2430413,2109,6,1272,107,1381,5,846,2130,846,One Night Free Hotel
380757,26/10/2022,F,Unmarried,Has children,usa,los angeles,LAX,san diego,YHU,122,364.86,33.942,-118.408,45.517,-73.417,11/07/2023 17:59,13/07/2023 11:00,46,1.9,8,3,3,2,1,0,1,2,3,1,0.166666667,364.86,2,122,0,3,3,1,3998.12267,364.86,364.86,0.0157239,0,0.250243403,0.000428526,367.0933333,1,['One night free hotel with flight'],3999.12267,129,7,1025,122,921,4,1154,1491,129,Free Checked Bags
380874,26/10/2022,F,Married,Has no children,usa,louisville,LOU,toronto,YKZ,117,662.69,38.228,-85.664,43.862,-79.37,20/05/2023 12:18,24/05/2023 11:00,54,1.8,8,3,3,3,2,0,0,3,3,2,0,662.69,3,117,0,3,3,3,818.6675688,0,0,0,0,0.050552512,0,1.8,0,['Free checked bags'],820.6675688,1591,9,1328,117,1732,6,936,1977,936,One Night Free Hotel
380949,26/10/2022,F,Unmarried,Has no children,usa,san antonio,SAT,seattle,YOW,432,575.38,29.534,-98.47,47.53,-75.669,21/07/2023 09:29,24/07/2023 11:00,46,18.6,8,6,5,6,1,1,1,2,5,1,0.166666667,575.38,2,432,1,6,5,3,2796.960655,575.38,575.38,0.024796408,0,0.174802453,0.000967433,594.3133333,2,['No cancellation fee'],2797.960655,157,13,165,433,46,9,134,382,46,No Cancellation Fee
381259,26/10/2022,F,Unmarried,Has children,usa,san diego,SAN,washington,DCA,97,719.48,32.733,-117.189,38.852,-77.037,16/01/2023 13:34,18/01/2023 11:00,21,1.5,8,1,1,1,1,0,0,1,1,1,0,719.48,1,97,0,1,1,1,3654.79734,0,0,0,0,0.228680292,0,1.5,1,['One night free hotel with flight'],3655.79734,333,3,2130,97,1731,2,2000,2224,333,Free Checked Bags
381465,26/10/2022,F,Unmarried,Has no children,usa,san antonio,SAT,houston,MDW,245,324.87,29.534,-98.47,41.786,-87.752,05/07/2023 11:05,06/07/2023 11:00,34,7,8,3,5,1,0,1,3,1,5,0,0.5,324.87,1,245,1,3,5,0,1668.416142,974.61,974.61,0.042001507,0,0.103922364,0.002756358,982.11,2,['No cancellation fee'],1668.416142,261,10,274,246,354,3,428,305,261,Free Checked Bags
382181,27/10/2022,F,Married,Has no children,canada,halifax,YHZ,toronto,YYZ,106,677.1,44.881,-63.509,53.667,-75.669,09/06/2023 16:11,14/06/2023 11:00,36,1.6,8,3,2,3,2,0,2,0,2,2,0.333333333,677.1,0,106,0,3,2,4,1312.752378,1354.2,1354.2,0.058360206,0,0.081584318,0.004878541,1355.8,1,['One night free hotel with flight'],1314.752378,1561,8,800,106,1408,7,511,416,416,Exclusive Discount
382384,27/10/2022,F,Married,Has no children,usa,st. petersburg,PIE,houston,EFD,75,228.63,27.911,-82.687,29.607,-95.159,25/01/2023 10:32,25/01/2023 11:00,57,1.2,8,1,1,1,1,0,0,0,1,1,0,228.63,0,75,0,1,1,0,1229.665219,0,0,0,0,0.076365893,0,1.2,1,['One night free hotel with flight'],1230.665219,1608,2,2303,75,2263,1,2286,2352,1608,Free Checked Bags
385689,29/10/2022,F,Unmarried,Has children,usa,nashville,BNA,toronto,YTZ,92,554.67,36.124,-86.678,43.862,-71.005,04/07/2023 11:00,12/07/2023 11:00,49,1.4,8,3,4,3,1,0,2,0,5,1,0.333333333,554.67,0,92,0,3,4,8,1584.284302,1109.34,1109.34,0.047807791,0,0.098638326,0.003305467,1110.74,0,['Free checked bags'],1585.284302,1108,17,201,92,2050,11,217,681,201,Free Hotel Meals
386914,30/10/2022,F,Married,Has children,canada,hamilton,YHM,delhi,MDW,294,5801.041898,43.173,-79.935,41.786,77.103,11/02/2023 10:49,13/02/2023 11:00,46,16.5,8,3,2,3,9,1,2,4,1,9,0.333333333,5801.041898,4,294,1,3,2,2,10292.93795,11602.0838,11602.0838,0.5,0,0.645599598,0.005281856,11619.91713,3,['Free hotel meals'],10301.93795,64,5,113,295,24,5,97,39,24,No Cancellation Fee
387783,31/10/2022,M,Married,Has children,usa,oakland,OAK,dallas,DAL,87,431.26,37.721,-122.221,32.847,-96.852,17/02/2023 11:00,02/03/2023 11:00,54,1.3,8,1,3,1,0,0,1,1,4,0,0.166666667,431.26,1,87,0,1,3,13,2357.735525,431.26,431.26,0.018585454,0,0.147216198,0.000860989,432.7266667,1,['One night free hotel with flight'],2357.735525,876,20,51,87,2034,14,95,1386,51,Free Hotel Meals
388328,31/10/2022,F,Married,Has children,canada,toronto,YYZ,portland,PDX,135,582.52,43.677,-79.631,45.589,-73.779,29/05/2023 17:12,31/05/2023 11:00,50,1.8,9,3,5,3,3,0,3,2,5,3,0.5,582.52,2,135,0,3,5,1,509.3685069,1747.56,1747.56,0.075312333,0,0.031126477,0.016501217,1750.36,0,['Free checked bags'],512.3685069,1892,11,851,135,1273,4,1668,304,304,Exclusive Discount
388767,31/10/2022,F,Married,Has children,usa,tallahassee,TLH,el paso,ELP,104,372.34,30.396,-84.35,31.849,-106.38,29/01/2023 11:37,08/02/2023 11:00,44,1.6,8,1,1,1,1,0,0,0,1,1,0,372.34,0,104,0,1,1,9,2099.655874,0,0,0,0,0.131007083,0,1.6,1,['One night free hotel with flight'],2100.655874,1071,11,398,104,1482,10,247,2177,247,One Night Free Hotel
388947,31/10/2022,M,Unmarried,Has no children,usa,new york,LGA,toronto,YKZ,112,719.01,40.777,-73.872,45.589,-79.37,04/03/2023 11:42,06/03/2023 11:00,40,1.5,9,3,2,3,2,0,3,1,2,2,0.5,719.01,1,112,0,3,2,1,696.0759044,2157.03,2157.03,0.092958732,0,0.042852941,0.014794128,2159.03,1,['One night free hotel with flight'],698.0759044,1995,5,1569,112,1212,4,1155,147,147,Exclusive Discount
389434,01/11/2022,F,Unmarried,Has no children,usa,new york,LGA,san antonio,YHM,444,703.25,40.777,-73.872,43.173,-79.935,06/04/2023 09:42,06/04/2023 11:00,42,18.8,8,6,6,6,3,1,4,1,6,3,0.666666667,703.25,1,444,1,6,6,0,567.4139776,2813,2813,0.121228223,0,0.034772118,0.023776746,2832.466667,2,['No cancellation fee'],570.4139776,390,12,204,445,36,6,267,83,36,No Cancellation Fee
389662,01/11/2022,F,Unmarried,Has no children,usa,fresno,FAT,dallas,YYC,146,369.01,36.776,-119.718,51.114,-96.852,07/04/2023 11:04,09/04/2023 11:00,39,2.3,8,2,3,2,2,0,3,0,3,2,0.5,369.01,0,146,0,2,3,1,2409.404991,1107.03,1107.03,0.04770824,0,0.150461384,0.00216246,1109.33,1,['One night free hotel with flight'],2411.404991,858,7,1026,146,416,3,1571,592,416,No Cancellation Fee
389759,01/11/2022,F,Unmarried,Has children,usa,anchorage,ANC,washington,YYC,156,1321.85,61.174,-149.996,51.114,-77.037,06/06/2023 12:03,11/06/2023 11:00,33,2.4,8,3,3,3,1,0,3,0,5,1,0.5,1321.85,0,156,0,3,3,4,4401.987181,3965.55,3965.55,0.17089818,0,0.275608775,0.004228869,3967.95,0,['Free checked bags'],4402.987181,29,12,667,156,766,7,664,32,29,Free Checked Bags
390811,01/11/2022,F,Unmarried,Has no children,usa,los angeles,LAX,portland,YYC,132,514.85,33.942,-118.408,51.114,-85.664,27/07/2023 10:40,27/07/2023 11:00,41,2,8,3,3,3,2,0,1,0,3,2,0.166666667,514.85,0,132,0,3,3,0,3250.247515,514.85,514.85,0.022187825,0,0.203271877,0.000744419,516.85,0,['Free checked bags'],3252.247515,445,6,1964,132,1361,3,1938,1313,445,Free Checked Bags
392453,02/11/2022,F,Unmarried,Has no children,usa,el paso,ELP,vancouver,YVR,78,393.98,31.807,-106.378,49.195,-123.182,17/07/2023 11:59,28/07/2023 11:00,58,1.2,8,1,1,1,1,0,2,2,1,1,0.333333333,393.98,2,78,0,1,1,10,2387.708197,787.96,787.96,0.033957693,0,0.149098681,0.00155326,789.8266667,1,['One night free hotel with flight'],2388.708197,866,12,320,78,2210,11,199,807,199,One Night Free Hotel
395981,04/11/2022,F,Married,Has no children,canada,vancouver,YVR,hamilton,YIP,101,1185.11,49.195,-123.182,43.173,-79.935,16/06/2023 14:14,18/06/2023 11:00,52,1.6,8,3,3,3,3,0,1,0,4,3,0.166666667,1185.11,0,101,0,3,3,1,3348.315547,1185.11,1185.11,0.051073153,0,0.209431201,0.001663149,1186.71,0,['Free checked bags'],3351.315547,420,8,1564,101,1995,4,1669,620,420,Free Checked Bags
396552,05/11/2022,F,Married,Has no children,canada,london,YXU,philadelphia,PNE,109,333.75,43.036,-81.154,39.872,-75.241,26/04/2023 13:25,28/04/2023 11:00,45,1.7,8,4,4,2,2,0,0,1,4,2,0,333.75,1,109,0,4,4,1,605.2387288,0,0,0,0,0.037147764,0,1.7,0,['Free checked bags'],607.2387288,1755,9,1329,109,1876,5,1291,2017,1291,One Night Free Hotel
399137,07/11/2022,F,Married,Has no children,usa,dallas,DAL,philadelphia,PHL,155,431.31,32.847,-96.852,40.64,-73.779,20/05/2023 13:46,22/05/2023 11:00,54,2.4,8,2,4,2,2,0,3,0,6,2,0.5,431.31,0,155,0,2,4,1,2222.484189,1293.93,1293.93,0.055762828,0,0.138721516,0.002741453,1296.33,0,['Free checked bags'],2224.484189,846,11,852,155,782,3,1939,555,555,Exclusive Discount
399218,07/11/2022,F,Married,Has children,usa,fort worth,FTW,san antonio,SKF,121,418.5,32.82,-97.362,40.64,-73.779,02/04/2023 14:28,05/04/2023 11:00,44,1.9,8,2,1,2,1,0,1,0,1,1,0.166666667,418.5,0,121,0,2,1,2,2265.463532,418.5,418.5,0.018035553,0,0.141420905,0.000869753,420.4,1,['One night free hotel with flight'],2266.463532,947,4,1903,121,947,4,1156,1404,947,Free Checked Bags
399799,07/11/2022,F,Married,Has no children,canada,toronto,YTZ,san jose,SJO,126,601.73,43.627,-79.396,41.786,-73.779,24/07/2023 13:31,25/07/2023 11:00,55,1.9,8,4,4,3,2,0,0,1,4,2,0,601.73,1,126,0,4,4,0,502.4083104,0,0,0,0,0.030689331,0,1.9,0,['Free checked bags'],504.4083104,1899,8,1565,126,1520,4,1670,1939,1520,No Cancellation Fee
400275,07/11/2022,F,Married,Has children,usa,phoenix,LUF,philadelphia,PHL,99,625.36,33.535,-112.383,42.409,-75.241,11/01/2023 20:12,16/01/2023 11:00,56,1.5,8,2,1,2,1,0,3,0,1,1,0.5,625.36,0,99,0,2,1,4,3371.918097,1876.08,1876.08,0.080850993,0,0.210913598,0.002614331,1877.58,1,['One night free hotel with flight'],3372.918097,458,6,1273,99,1658,6,651,214,214,Exclusive Discount
400582,07/11/2022,F,Married,Has no children,usa,chicago,ORD,winnipeg,YAV,125,238.67,41.979,-87.904,50.056,-73.779,03/06/2023 10:38,04/06/2023 11:00,32,1.9,8,3,4,3,0,0,1,1,4,0,0.166666667,238.67,1,125,0,3,4,1,1408.833845,238.67,238.67,0.010285652,0,0.087618872,0.000800597,240.7366667,0,['Free checked bags'],1408.833845,1199,9,1330,125,1551,4,1671,1573,1199,Free Checked Bags
400899,08/11/2022,F,Married,Has no children,canada,quebec,YQB,san francisco,YOW,255,735.57,46.788,-71.398,45.323,-75.241,11/06/2023 17:18,13/06/2023 11:00,45,3.9,8,3,3,3,2,0,0,0,4,2,0,735.57,0,255,0,3,3,1,338.2871023,0,0,0,0,0.020381429,0,3.9,0,['Free checked bags'],340.2871023,1975,8,1566,255,15,4,1672,1597,15,No Cancellation Fee
401245,08/11/2022,F,Unmarried,Has no children,usa,omaha,OFF,san antonio,SKF,120,366.32,41.118,-95.913,33.942,-98.279,21/02/2023 15:39,24/02/2023 11:00,28,1.9,8,3,2,3,0,0,3,1,2,0,0.5,366.32,1,120,0,3,2,2,824.6631747,1098.96,1098.96,0.047360458,0,0.050929076,0.006342054,1101.36,1,['One night free hotel with flight'],824.6631747,1901,6,1274,120,978,5,847,599,599,Exclusive Discount
402332,08/11/2022,F,Unmarried,Has no children,usa,sacramento,MCC,toronto,YKZ,137,623.24,38.667,-121.401,43.862,-79.37,27/05/2023 15:44,28/05/2023 11:00,32,2.1,8,2,2,2,0,0,2,2,3,0,0.333333333,623.24,2,137,0,2,2,0,3521.500337,1246.48,1246.48,0.053717936,0,0.220308355,0.001662908,1249.246667,1,['One night free hotel with flight'],3521.500337,374,5,1570,137,554,2,2001,499,374,Free Checked Bags
402978,09/11/2022,F,Married,Has no children,usa,milwaukee,MKE,san diego,YHU,115,528.35,42.947,-87.896,45.517,-73.417,13/06/2023 14:29,15/06/2023 11:00,52,1.8,8,4,4,4,3,0,1,0,4,3,0.166666667,528.35,0,115,0,4,4,1,1186.646668,528.35,528.35,0.022769617,0,0.073664042,0.002108046,530.15,0,['Free checked bags'],1189.646668,1343,9,1331,115,1781,5,1292,1293,1292,One Night Free Hotel
403881,09/11/2022,F,Unmarried,Has no children,usa,san diego,NZY,vancouver,YYC,133,1526.9,32.699,-117.215,51.114,-73.417,07/07/2023 16:34,11/07/2023 11:00,44,2,8,4,4,3,3,0,2,0,6,3,0.333333333,1526.9,0,133,0,4,4,3,4080.417102,3053.8,3053.8,0.131605669,0,0.255412039,0.003514091,3055.8,0,['Free checked bags'],4083.417102,85,13,542,133,1335,7,665,81,81,Exclusive Discount
404879,10/11/2022,F,Married,Has no children,usa,newark,EWR,philadelphia,UGN,127,803.89,40.692,-74.169,41.786,-73.779,03/07/2023 22:55,05/07/2023 11:00,39,2,8,4,3,3,2,0,0,0,4,2,0,803.89,0,127,0,4,3,1,125.9418247,0,0,0,0,0.007044736,0,2,0,['Free checked bags'],127.9418247,2062,8,1567,127,1488,5,1293,1906,1293,One Night Free Hotel
405305,10/11/2022,F,Married,Has children,usa,san francisco,SFO,houston,ORD,139,579.58,37.619,-122.375,41.786,-87.752,15/06/2023 21:19,17/06/2023 11:00,45,1.9,9,3,3,2,2,0,2,1,4,2,0.333333333,579.58,1,139,0,3,3,1,2977.502269,1159.16,1159.16,0.049954819,0,0.186141665,0.001830264,1161.393333,0,['Free checked bags'],2979.502269,533,8,1568,139,1172,4,1673,641,533,Free Checked Bags
406210,11/11/2022,F,Unmarried,Has children,usa,anchorage,ANC,osaka,LSV,93,654.2,61.174,-149.996,36.08,135.438,24/05/2024 03:19,06/06/2024 11:00,21,1.4,8,2,2,1,1,0,2,0,2,1,0.333333333,654.2,0,93,0,2,2,13,5749.8775,1308.4,1308.4,0.056386423,0,0.360265237,0.001067412,1309.8,1,['One night free hotel with flight'],5750.8775,53,17,114,93,1852,15,76,452,53,Free Checked Bags
407118,11/11/2022,F,Married,Has no children,usa,new york,JFK,philadelphia,PNE,112,837.83,40.64,-73.779,39.872,-75.241,23/02/2024 12:03,14/03/2024 11:00,52,2.9,8,4,4,3,3,1,1,2,4,3,0.166666667,837.83,2,112,1,4,4,19,150.6118063,837.83,837.83,0.036106876,0,0.008594174,0.028652702,841.0633333,2,['No cancellation fee'],153.6118063,440,27,8,113,441,23,6,335,6,One Night Free Hotel
